name,my_rating,imdb_rating,tmdb_rating,tmdb_count,metacritic_rating,budget,revenue,runtime,award_count,imdb_count,imdb_arithmetic_mean,imdb_median,imdb_top_1000_rating,imdb_top_1000_count,imdb_us_rating,imdb_us_count,imdb_not_us_rating,imdb_not_us_count,imdb_rating_percentile,tmdb_rating_percentile,metacritic_rating_percentile,is_action,is_comedy,is_adventure,is_animation,is_family,is_drama,is_scifi,is_thriller,is_rated_g,is_rated_pg,is_rated_pg13,is_rated_r,is_rated_nr,is_brad_pitt,is_stan_lee,is_christopher_nolan,is_spielberg,is_harrison_ford,is_matt_damon,is_wes_anderson,is_tom_cruise,is_john_williams,is_rdj,is_quentin_tarantino,is_tom_hanks,is_george_lucas,is_leonardo_dicaprio,is_the_rock,is_stanley_kubrick,is_john_hughes,is_jim_carrey,is_wally_pfister,is_henry_fonda,is_morgan_freeman,is_bong_joon_ho,is_dustin_hoffman,is_arnold_schwarz,is_jack_nicholson,is_aamir_khan,is_sean_connery,is_brad_bird,is_natalie_portman,is_robin_williams,is_sandra_bullock,is_bill_murray
Black Panther,72,7.3,7.4,18925,88,200000000,1347597973,134,7,717061,7.4,8,6.8,742,7.6,87077,7,218283,51.19453924914676,60.580204778157,90.78498293515358,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,55,7.3,6.7,4333,89,18000000,262552893,84,1,399750,7.4,8,6.6,710,7.5,72787,7.2,191177,51.19453924914676,27.64505119453925,93.1740614334471,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capote,54,7.3,7,1124,77,7000000,49327405,114,5,131687,7.4,7,7,587,7.6,29262,7.3,63097,51.19453924914676,42.491467576791806,73.72013651877133,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me 2,56,7.3,6.9,9689,62,76000000,970761885,98,2,390650,7.5,8,6.8,603,7.2,41195,7.3,157724,51.19453924914676,37.03071672354949,38.907849829351534,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dumb and Dumber,64,7.3,6.6,4994,41,16000000,247275374,107,0,376079,7.4,7,6.7,750,7.6,74341,7.2,164179,51.19453924914676,23.890784982935152,10.06825938566553,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Encanto,59,7.3,7.7,6091,76,50000000,253000000,102,0,186809,7.6,8,6.6,283,7.4,22908,7,46378,51.19453924914676,73.89078498293516,71.50170648464164,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fast Five,64,7.3,7.2,6672,66,125000000,626137675,130,0,374513,7.5,8,6.5,633,7.3,48311,7.1,169209,51.19453924914676,50.68259385665529,48.97610921501707,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerry Maguire,56,7.3,6.9,2549,77,50000000,273552592,138,5,259181,7.4,7,6.9,704,7.4,55968,7.2,108501,51.19453924914676,37.03071672354949,73.72013651877133,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lilo & Stitch,73,7.3,7.5,4952,73,80000000,273144151,85,1,184238,7.4,7,6.8,549,7.3,35343,7.1,67979,51.19453924914676,66.04095563139931,64.67576791808874,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megamind,67,7.3,6.9,5570,63,130000000,321885765,96,0,251770,7.4,7,6.8,577,7.2,33110,7.2,111402,51.19453924914676,37.03071672354949,40.955631399317404,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men in Black,52,7.3,7.2,11554,71,90000000,589390539,98,3,552672,7.3,7,7.3,866,7.4,95897,7.2,231220,51.19453924914676,50.68259385665529,60.40955631399317,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsters University,63,7.3,7,8990,65,200000000,743559607,104,0,349216,7.4,7,6.9,610,7.3,43192,7.2,136287,51.19453924914676,42.491467576791806,45.90443686006826,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Lampoon's Vacation,38,7.3,7.1,1161,55,15000000,61399552,99,0,106597,7.5,8,6.9,608,7.7,35786,7,31816,51.19453924914676,46.58703071672355,24.40273037542662,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okja,68,7.3,7.4,3587,75,50000000,0,122,0,117683,7.4,7,6.8,391,7.3,11984,7.2,49775,51.19453924914676,60.580204778157,68.9419795221843,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shaolin Soccer,52,7.3,7,1655,68,10000005,42776760,113,0,79076,7.4,8,6.5,382,7.4,11291,7.2,40336,51.19453924914676,42.491467576791806,53.924914675767916,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrek 2,61,7.3,7.2,9875,75,150000000,928760770,93,2,450588,7.4,7,7,747,7.3,68210,7.2,194647,51.19453924914676,50.68259385665529,68.9419795221843,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowden,71,7.3,7.1,3709,58,40000000,37357216,134,0,149683,7.4,7,6.8,444,7.2,14875,7.2,66241,51.19453924914676,46.58703071672355,29.01023890784983,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speed,79,7.3,7.1,4852,88,30000000,350448145,116,3,354830,7.3,7,7.5,799,7.4,62998,7.2,161114,51.19453924914676,46.58703071672355,90.78498293515358,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Suspiria,55,7.3,7.5,2251,79,0,2884265,99,0,90621,7.4,8,7,504,7.4,18468,7.2,39375,51.19453924914676,66.04095563139931,76.96245733788396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tenet,68,7.3,7.2,7018,69,205000000,363129000,150,2,463728,7.4,8,6.8,565,7.2,36810,7.2,150758,51.19453924914676,50.68259385665529,56.8259385665529,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adventures of Tintin,75,7.3,6.9,4531,68,130000000,371940071,107,1,228039,7.4,8,6.9,591,7.3,24500,7.3,122555,51.19453924914676,37.03071672354949,53.924914675767916,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lego Batman Movie,44,7.3,7.2,4076,75,80000000,311950384,104,0,145354,7.4,7,6.9,461,7.3,20623,7.2,52103,51.19453924914676,50.68259385665529,68.9419795221843,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Simpsons Movie,76,7.3,7,6705,80,75000000,527068851,87,0,324293,7.4,7,7.1,692,7.4,58597,7.3,161559,51.19453924914676,42.491467576791806,77.81569965870307,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Super Bob Einstein Movie,28,7.3,6.4,9,68.58998924041379,0,0,78,0,779,7.4,7,7.3,19,7.4,339,7.1,162,51.19453924914676,17.406143344709896,0.17064846416382254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Way,42,7.3,7.1,452,64,0,13348704,128,0,32504,7.6,8,6.2,229,7.5,5293,7.2,16249,51.19453924914676,46.58703071672355,42.491467576791806,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under the Same Moon,56,7.3,7.7,177,59,0,23311391,106,0,6969,7.5,8,5.9,105,7.3,2580,7.1,2149,51.19453924914676,73.89078498293516,32.76450511945392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall Street,46,7.3,7.2,1617,56,15000000,43848069,126,1,153083,7.4,7,7,650,7.4,30711,7.3,74245,51.19453924914676,50.68259385665529,25.59726962457338,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cry Freedom,37,7.4,7.1,150,59,29000000,25899797,157,3,13423,7.5,8,6.7,292,7.3,2619,7.4,6665,56.14334470989761,46.58703071672355,32.76450511945392,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to Train Your Dragon: The Hidden World,67,7.4,7.8,5076,71,129000000,517526875,104,1,122376,7.6,8,6.9,394,7.5,12251,7.3,43492,56.14334470989761,78.839590443686,60.40955631399317,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Wick,72,7.4,7.4,15586,81,20000000,88761661,101,0,603716,7.6,8,7.2,767,7.6,64899,7.1,227368,56.14334470989761,60.580204778157,80.03412969283276,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady Bird,70,7.4,7.3,6988,94,10000000,78966486,94,5,277247,7.4,7,6.9,540,7.7,34971,7.3,98900,56.14334470989761,56.484641638225256,96.58703071672355,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible - Ghost Protocol,67,7.4,7,8240,73,145000000,694713380,133,0,479651,7.5,8,7.1,761,7.5,64950,7.3,215441,56.14334470989761,42.491467576791806,64.67576791808874,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mission: Impossible - Rogue Nation,76,7.4,7.2,7254,75,150000000,682330139,131,0,363529,7.5,8,7.2,710,7.6,41125,7.3,151028,56.14334470989761,50.68259385665529,68.9419795221843,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onward,63,7.4,7.8,4952,61,200000000,141592359,103,1,140254,7.5,8,6.9,393,7.4,18593,7.3,45350,56.14334470989761,78.839590443686,36.51877133105802,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palm Springs,84,7.4,7.3,2113,83,0,164000,90,0,147824,7.5,8,7,340,7.5,18225,7.3,54752,56.14334470989761,56.484641638225256,83.44709897610922,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phineas and Ferb: The Movie: Across the 2nd Dimension,32,7.4,6.9,416,64.31804318665881,0,0,78,0,11263,7.6,8,6.3,111,7.5,1578,7.2,2987,56.14334470989761,37.03071672354949,0.17064846416382254,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ready Player One,59.5,7.4,7.6,12810,64,175000000,582890172,140,1,419052,7.6,8,7,669,7.3,46365,7.3,153083,56.14334470989761,70.13651877133105,42.491467576791806,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shang-Chi and the Legend of the Ten Rings,72,7.4,7.7,6222,71,150000000,432243292,132,0,344738,7.6,8,7,438,7.6,35618,7.2,88741,56.14334470989761,73.89078498293516,60.40955631399317,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man,55,7.4,7.2,15549,73,139000000,821708551,121,2,792003,7.4,7,7.5,861,7.5,128924,7.2,304941,56.14334470989761,50.68259385665529,64.67576791808874,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man 2,74,7.4,7.2,12467,83,200000000,783766341,127,3,630245,7.5,8,7.5,829,7.7,102475,7.2,244409,56.14334470989761,50.68259385665529,83.44709897610922,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man: Far From Home,72,7.4,7.5,12418,69,160000000,1131927996,129,0,457464,7.5,8,7,644,7.6,45239,7.2,138893,56.14334470989761,66.04095563139931,56.8259385665529,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man: Homecoming,74,7.4,7.4,18407,73,175000000,880166924,133,0,623830,7.5,8,7.1,728,7.6,65961,7.2,195817,56.14334470989761,60.580204778157,64.67576791808874,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rocky Horror Picture Show,71,7.4,7.5,2215,65,1200000,112892319,100,0,147375,7.6,8,6.6,623,7.3,38851,7.3,53112,56.14334470989761,66.04095563139931,45.90443686006826,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncut Gems,66,7.4,7.1,3550,91,19000000,50020902,136,0,264406,7.3,8,7,470,7.5,31883,7.3,91154,56.14334470989761,46.58703071672355,95.56313993174061,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wonder Woman,82,7.4,7.2,17573,76,149000000,821847012,141,0,634919,7.5,8,7,756,7.6,75865,7.2,209326,56.14334470989761,50.68259385665529,71.50170648464164,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2,60,7.4,7,8533,68,110000000,407711549,133,0,539368,7.5,8,7.4,828,7.6,92273,7.4,228507,56.14334470989761,42.491467576791806,53.924914675767916,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman,53,7.5,7.2,6228,69,35000000,411348924,126,1,369239,7.6,8,7.5,861,7.7,78220,7.4,151672,59.38566552901024,50.68259385665529,56.8259385665529,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Beetlejuice,64,7.5,7.4,5354,70,15000000,73707461,92,1,290076,7.6,8,7.3,774,7.7,63963,7.3,110023,59.38566552901024,60.580204778157,58.70307167235495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blow-Up,64,7.5,7.4,914,82,1800000,0,111,2,60937,7.6,8,7,442,7.4,10610,7.5,31028,59.38566552901024,60.580204778157,81.56996587030717,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doctor Strange,83.5,7.5,7.4,18693,72,165000000,677700000,115,1,690046,7.6,8,7.2,784,7.5,70713,7.3,231305,59.38566552901024,60.580204778157,62.79863481228669,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frozen,52,7.5,7.3,14153,75,150000000,1274219009,102,2,609630,7.6,8,7.1,729,7.5,76344,7.3,222512,59.38566552901024,56.484641638225256,68.9419795221843,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hugo,29,7.5,7.2,6101,83,170000000,185770160,126,11,318924,7.5,8,7.3,700,7.7,44717,7.4,161727,59.38566552901024,50.68259385665529,83.44709897610922,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Age,62,7.5,7.3,11009,60,59000000,383257136,81,1,471739,7.6,8,7.2,759,7.2,57162,7.6,213226,59.38566552901024,56.484641638225256,35.32423208191126,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana Jones and the Temple of Doom,82,7.5,7.3,7353,57,28000000,333000000,118,2,476804,7.5,8,7.5,840,7.5,89524,7.5,194307,59.38566552901024,56.484641638225256,26.791808873720136,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instructions Not Included,52,7.5,7.7,706,55,5500000,99067206,122,0,30646,7.9,8,5.9,162,7.5,3766,7.3,11928,59.38566552901024,73.89078498293516,24.40273037542662,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackie Brown,69,7.5,7.3,5208,64,12000000,39673162,154,1,340819,7.6,8,7.4,742,7.7,56754,7.5,156605,59.38566552901024,56.484641638225256,42.491467576791806,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
King Richard,68,7.5,7.9,1213,71,50000000,30000000,145,0,85840,7.5,8,6.7,273,7.4,11655,7.4,27348,59.38566552901024,83.10580204778157,60.40955631399317,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luca,29,7.5,8,6140,71,200000000,49010641,95,0,147473,7.7,8,7,297,7.4,14916,7.3,43232,59.38566552901024,87.71331058020478,60.40955631399317,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Synecdoche, New York",74,7.5,7.6,1070,67,21000000,0,124,0,89699,7.6,8,6.3,409,7.5,17842,7.3,41271,59.38566552901024,70.13651877133105,52.218430034129696,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Aviator,62,7.5,7.2,4323,77,110000000,213700000,170,11,354789,7.5,8,7.3,750,7.7,59798,7.4,166488,59.38566552901024,50.68259385665529,73.72013651877133,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunger Games: Catching Fire,71,7.5,7.4,14859,76,130000000,847423452,146,0,649605,7.7,8,6.9,745,7.7,78696,7.3,252501,59.38566552901024,60.580204778157,71.50170648464164,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tick, tick... BOOM!",68,7.5,7.8,1319,74,0,0,120,0,94328,7.8,8,6.7,236,7.6,10554,7.3,26040,59.38566552901024,78.839590443686,67.06484641638225,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total Recall,46,7.5,7.3,4593,57,65000000,261317921,113,0,323116,7.6,8,7.6,791,7.5,59016,7.5,147263,59.38566552901024,56.484641638225256,26.791808873720136,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
300,35,7.6,7.2,11607,52,65000000,422610419,117,0,800537,7.5,8,7.1,813,7.7,133601,7.6,360443,62.28668941979522,50.68259385665529,20.98976109215017,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Star Is Born,62,7.6,7.5,10190,88,36000000,433888866,136,8,371840,7.8,8,7,568,7.8,41921,7.5,133367,62.28668941979522,66.04095563139931,90.78498293515358,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Psycho,47,7.6,7.4,7794,64,7000000,34266564,102,0,562232,7.7,8,7.1,753,7.7,87622,7.5,235070,62.28668941979522,60.580204778157,42.491467576791806,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby Driver,64,7.6,7.5,13118,78,34000000,226945087,113,3,509256,7.6,8,7.3,675,7.8,53665,7.4,186267,62.28668941979522,66.04095563139931,75.93856655290102,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Close Encounters of the Third Kind,35,7.6,7.4,3314,90,20000000,306889114,137,8,197686,7.6,8,7.6,755,7.9,45870,7.4,82749,62.28668941979522,60.580204778157,94.02730375426621,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable Me,73,7.6,7.2,13020,72,69000000,533679475,95,0,531730,7.7,8,7.1,701,7.5,67896,7.6,225217,62.28668941979522,50.68259385665529,62.79863481228669,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Hard: With a Vengeance,29,7.6,7.2,4969,58,90000000,366101666,128,0,381782,7.6,8,7.5,790,7.6,64009,7.6,179715,62.28668941979522,50.68259385665529,29.01023890784983,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guardians of the Galaxy Vol. 2,74,7.6,7.6,18167,67,200000000,863756051,137,1,646018,7.7,8,7.4,738,7.7,73312,7.5,211905,62.28668941979522,70.13651877133105,52.218430034129696,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Potter and the Philosopher's Stone,64,7.6,7.9,22442,65,125000000,976475550,152,3,749143,7.8,8,7.2,846,7.6,107285,7.4,286356,62.28668941979522,83.10580204778157,45.90443686006826,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incredibles 2,71,7.6,7.5,10898,80,200000000,1242805359,118,1,283822,7.7,8,7.3,558,7.7,37933,7.5,91558,62.28668941979522,66.04095563139931,77.81569965870307,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kick-Ass,62,7.6,7.1,10057,66,28000000,96188903,117,0,552009,7.6,8,7.3,753,7.7,84670,7.6,269024,62.28668941979522,46.58703071672355,48.97610921501707,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda,76,7.6,7.2,9259,74,130000000,631744560,90,1,454262,7.7,8,7.1,701,7.5,58155,7.5,201788,62.28668941979522,50.68259385665529,67.06484641638225,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
